,Company,Origin,REF,ReviewDate,CocoaPercent,CompanyLocation,Rating,BeanType,Country,Blend,Domestic
784,Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85.0,U.S.A.,3.25,Unknown,Brazil,1,0
785,Harper Macaw,Brazil Blend,1696,2015,67.0,U.S.A.,3.0,Unknown,Brazil,1,0
786,Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,77.0,U.S.A.,3.5,Unknown,Brazil,1,0
787,Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74.0,U.S.A.,3.5,Unknown,Brazil,1,0
788,Heilemann,Peru,1876,2016,64.0,Germany,2.75,Unknown,Peru,0,0
789,Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",1748,2016,70.0,U.S.A.,3.25,Amazon,Belize,1,0
790,Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,74.0,U.S.A.,3.5,Amazon,Costa Rica,1,0
791,Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,67.0,U.S.A.,3.5,"Amazon,  ICS",Bolivia,1,0
792,Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67.0,U.S.A.,3.0,Beniano,Bolivia,1,0
793,Heirloom Cacao Preservation (Guittard),"Los Rios, Hacienda Limon, Orecao, 2014",1243,2014,67.0,U.S.A.,3.75,EET,Ecuador,1,0
794,Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",1243,2014,67.0,U.S.A.,3.75,Unknown,Hawaii,1,0
795,Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",1744,2016,72.0,U.S.A.,3.5,Unknown,Hawaii,1,0
796,Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",1744,2016,70.0,U.S.A.,3.5,EET,Ecuador,1,0
797,Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",1748,2016,77.0,U.S.A.,3.5,EET,Ecuador,1,0
798,Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",1744,2016,68.0,U.S.A.,3.75,"Amazon,  ICS",Bolivia,1,0
799,Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,72.0,U.S.A.,4.0,Beniano,Bolivia,1,0
800,hello cocoa,Uganda,1458,2015,57.0,U.S.A.,2.75,Forastero,Uganda,0,0
801,hello cocoa,Venezuela,1462,2015,74.0,U.S.A.,3.5,Criollo,Venezuela,0,0
802,hexx,Tanzania,1546,2015,70.0,U.S.A.,2.75,Unknown,Tanzania,0,0
803,hexx,Madagascar,1546,2015,74.0,U.S.A.,3.0,Trinitario,Madagascar,0,0
804,hexx,Venezuela,1546,2015,70.0,U.S.A.,3.0,Unknown,Venezuela,0,0
805,hexx,Ecuador,1550,2015,73.0,U.S.A.,3.25,Unknown,Ecuador,0,0
806,hexx,Peru,1550,2015,70.0,U.S.A.,3.25,Unknown,Peru,0,0
807,Hogarth,Akesson's Estate,1712,2016,70.0,New Zealand,2.75,Trinitario,Madagascar,0,0
808,Hogarth,Carenero Superior,1712,2016,72.0,New Zealand,2.75,Trinitario,Venezuela,0,0
809,Hogarth,Conacado,1712,2016,75.0,New Zealand,3.25,Trinitario,Dominican Republic,0,0
810,Hogarth,Gran Blanco,1712,2016,66.0,New Zealand,3.5,Criollo,Peru,0,0
811,Hoja Verde (Tulicorp),Arriba,414,2009,80.0,Ecuador,2.0,Forastero,Ecuador,0,1
812,Hoja Verde (Tulicorp),Manabi,414,2009,80.0,Ecuador,2.5,Forastero,Ecuador,0,1
813,Hoja Verde (Tulicorp),Arriba,414,2009,72.0,Ecuador,3.0,Forastero,Ecuador,0,1
814,Hoja Verde (Tulicorp),Arriba,414,2009,58.0,Ecuador,3.25,Forastero,Ecuador,0,1
815,Hoja Verde (Tulicorp),Manabi,414,2009,58.0,Ecuador,3.5,Forastero,Ecuador,0,1
816,Holy Cacao,Maranon,1872,2016,70.0,Israel,2.75,Unknown,Peru,0,0
817,Holy Cacao,"Camino Verde P., Balao, Guayas",1466,2015,70.0,Israel,3.5,Unknown,Ecuador,1,0
818,Holy Cacao,Sambirano,1466,2015,70.0,Israel,3.5,Trinitario,Madagascar,0,0
819,Holy Cacao,Gran Couva,1466,2015,70.0,Israel,3.5,Trinitario,Trinidad,0,0
820,Holy Cacao,Mara,1466,2015,70.0,Israel,3.5,Unknown,Venezuela,0,0
821,Holy Cacao,Ivory Coast,431,2009,70.0,Israel,2.5,Unknown,Ivory Coast,0,0
822,Holy Cacao,Hispaniola,431,2009,70.0,Israel,2.75,Unknown,Dominican Republic,0,0
823,Holy Cacao,San Martin,431,2009,70.0,Israel,3.5,Unknown,Peru,0,0
824,Holy Cacao,Hispaniola w/ nibs,431,2009,75.0,Israel,3.75,Unknown,Dominican Republic,0,0
825,Honest,"Ecuador, w/ nibs",1327,2014,72.0,South Africa,2.5,Unknown,Ecuador,1,0
826,Hotel Chocolat,"Pepiniere, single Cote",1654,2015,70.0,U.K.,2.75,Unknown,St Lucia,1,0
827,Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,70.0,U.K.,4.0,Trinitario,St Lucia,1,0
828,Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,100.0,U.K.,1.75,Trinitario,St Lucia,1,0
829,Hotel Chocolat (Coppeneur),Trinidad,1038,2013,75.0,U.K.,3.0,Trinitario,Trinidad,0,0
830,Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,80.0,U.K.,3.5,Trinitario,Vietnam,0,0
831,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,90.0,U.K.,3.0,Forastero,Ecuador,1,0
832,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,72.0,U.K.,3.0,Trinitario,Madagascar,1,0
833,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,82.0,U.K.,3.5,Forastero,Ecuador,1,0
834,Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,100.0,U.K.,2.75,Unknown,Peru,1,0
835,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,100.0,U.K.,2.5,Forastero,Ecuador,1,0
836,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,100.0,U.K.,2.75,Unknown,Dominican Republic,1,0
837,Hotel Chocolat (Coppeneur),Sambirano,809,2012,66.0,U.K.,3.5,"Trinitario,  Criollo",Madagascar,1,0
838,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,80.0,U.K.,3.0,Forastero,Ecuador,1,0
839,Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,65.0,U.K.,3.0,Trinitario,St Lucia,1,0
840,Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,65.0,U.K.,3.25,Trinitario,St Lucia,1,0
841,Hotel Chocolat (Coppeneur),Ecuador,552,2010,70.0,U.K.,2.75,Unknown,Ecuador,0,0
842,Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,70.0,U.K.,3.0,Unknown,Dominican Republic,0,0
843,Hotel Chocolat (Coppeneur),Chuao,600,2010,70.0,U.K.,2.75,Trinitario,Venezuela,0,0
844,Hotel Chocolat (Coppeneur),St. Lucia,245,2008,72.0,U.K.,3.0,Unknown,St Lucia,0,0
845,Hotel Chocolat (Coppeneur),Uganda,296,2008,80.0,U.K.,2.5,Forastero,Uganda,0,0
846,Hotel Chocolat (Coppeneur),Tanzania,296,2008,75.0,U.K.,2.75,Unknown,Tanzania,0,0
847,Hotel Chocolat (Coppeneur),Uba Budo,300,2008,72.0,U.K.,3.0,Forastero,Sao Tome,0,0
848,Hummingbird,Lam Dong,1542,2015,70.0,Canada,3.5,Trinitario,Vietnam,0,0
849,Hummingbird,Bolivia,1307,2014,70.0,Canada,3.0,"Criollo,  Trinitario",Bolivia,1,0
850,Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,70.0,Canada,3.0,"Criollo,  Trinitario",Bolivia,1,0
851,Hummingbird,Momotombo,1311,2014,70.0,Canada,3.0,Trinitario,Nicaragua,0,0
852,Hummingbird,Hispaniola,1311,2014,70.0,Canada,3.75,Trinitario,Dominican Republic,0,0
853,Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,70.0,Canada,3.5,Unknown,Dominican Republic,0,0
854,Hummingbird,"Ocumare, Cumboto",1097,2013,70.0,Canada,3.25,"Trinitario,  Criollo",Venezuela,1,0
855,Hummingbird,Amazonas,1097,2013,70.0,Canada,3.75,Forastero,Venezuela,0,0
856,Idilio (Felchlin),"Chuao, Venezuela",1085,2013,72.0,Switzerland,3.75,Trinitario,Venezuela,1,0
857,Idilio (Felchlin),Coopertiva Amazona,725,2011,72.0,Switzerland,3.75,Criollo,Venezuela,0,0
858,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72.0,Switzerland,3.75,Unknown,Venezuela,1,0
859,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72.0,Switzerland,3.25,Criollo,Venezuela,1,0
860,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,72.0,Switzerland,3.75,Criollo,Venezuela,1,0
861,Idilio (Felchlin),"Porcelana, Zulia",733,2011,74.0,Switzerland,4.0,Criollo,Venezuela,1,0
862,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,72.0,Switzerland,3.5,Criollo,Venezuela,1,0
863,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,70.0,Switzerland,4.0,Trinitario,Venezuela,1,0
864,Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72.0,Switzerland,4.0,Criollo,Venezuela,0,0
865,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72.0,Switzerland,4.0,Unknown,Venezuela,1,0
866,Indah,India (south),1788,2016,61.0,India,2.5,Unknown,India,0,1
867,Indaphoria,La Red,821,2012,70.0,U.S.A.,3.25,Unknown,Dominican Republic,0,0
868,Indaphoria,"Conacado, Manifesto",907,2012,70.0,U.S.A.,2.75,Unknown,Dominican Republic,1,0
869,Indi,Honduras,1255,2014,77.0,U.S.A.,3.0,Unknown,Honduras,0,0
870,iQ Chocolate,"Satipo region, white label",943,2012,72.0,U.K.,2.75,Criollo,Peru,1,0
871,iQ Chocolate,black label,943,2012,72.0,U.K.,3.0,Unknown,Peru,0,0
872,Isidro,Madagascar,1275,2014,72.0,U.S.A.,3.5,Trinitario,Madagascar,0,0
873,Isidro,Peru,1279,2014,72.0,U.S.A.,2.25,Unknown,Peru,0,0
874,Isidro,Belize,1279,2014,72.0,U.S.A.,3.25,Trinitario,Belize,0,0
875,Isidro,Dominican Republic,1279,2014,72.0,U.S.A.,3.25,Unknown,Dominican Republic,0,0
876,Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,70.0,U.S.A.,3.5,Trinitario,Belize,1,0
877,Izard,"Elvesia P., Batch 32",1546,2015,70.0,U.S.A.,2.75,Unknown,Dominican Republic,1,0
878,Jacque Torres,Trinatario Treasure,5,2006,71.0,U.S.A.,2.0,Trinitario,Ghana,0,0
879,Jordis,Madagascar,1534,2015,63.0,Czech Republic,2.75,Trinitario,Madagascar,0,0
880,Just Good Chocolate,Belize,1375,2014,70.0,U.S.A.,3.5,Trinitario,Belize,0,0
881,Just Good Chocolate,Madagascar,1375,2014,70.0,U.S.A.,3.5,Trinitario,Madagascar,0,0
882,Just Good Chocolate,Peru,1375,2014,70.0,U.S.A.,4.0,Unknown,Peru,0,0
883,Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70.0,Dominican Republic,3.5,Unknown,Dominican Republic,1,1
884,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Dominican Republic,3.0,Unknown,Dominican Republic,1,1
885,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Dominican Republic,3.25,Unknown,Dominican Republic,1,1
886,Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62.0,Dominican Republic,3.25,Unknown,Dominican Republic,1,1
887,Kakao,Peru,837,2012,64.0,Germany,2.5,Unknown,Peru,0,0
888,Kakao,Vanuatu,387,2009,65.0,Germany,3.75,Trinitario,Vanuatu,0,0
889,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70.0,Ecuador,3.0,Unknown,Ecuador,1,1
890,Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,70.0,Ecuador,3.5,Unknown,Ecuador,0,1
891,Kallari (Ecuatoriana),Roberto,245,2008,75.0,Ecuador,2.75,Unknown,Ecuador,0,1
892,Kallari (Ecuatoriana),Diego/ original micro,248,2008,85.0,Ecuador,2.5,Unknown,Ecuador,0,1
893,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85.0,Ecuador,2.75,Unknown,Ecuador,1,1
894,Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,85.0,Ecuador,3.0,Unknown,Ecuador,1,1
895,Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75.0,Ecuador,2.5,Unknown,Ecuador,0,1
896,Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,85.0,Ecuador,3.0,Unknown,Ecuador,0,1
897,Kaoka (Cemoi),Noir,404,2009,70.0,France,2.75,Unknown,Unknown,0,0
898,Kaoka (Cemoi),Ecuador,423,2009,80.0,France,2.75,Unknown,Ecuador,0,0
899,Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,70.0,U.S.A.,3.75,Unknown,Dominican Republic,1,0
900,Ki' Xocolatl,Dark,431,2009,72.0,Mexico,2.0,Unknown,Mexico,0,1
901,Kiskadee,"La Red, Guanconjeco",1251,2014,60.0,U.S.A.,3.0,Trinitario,Dominican Republic,1,0
902,Kto,San Martin,1422,2014,72.0,U.S.A.,2.5,Unknown,Peru,0,0
903,Kto,Ocumare,1422,2014,72.0,U.S.A.,2.75,Unknown,Venezuela,0,0
904,Kto,Belize,1422,2014,72.0,U.S.A.,3.0,Trinitario,Belize,0,0
905,Kto,Sambirano Valley,1422,2014,72.0,U.S.A.,3.25,Trinitario,Madagascar,0,0
906,Kto,Belize,1426,2014,90.0,U.S.A.,3.25,Trinitario,Belize,0,0
907,Kto,Elvesia,1426,2014,72.0,U.S.A.,3.25,Unknown,Dominican Republic,0,0
908,Kto,ROIG,1426,2014,72.0,U.S.A.,3.25,Unknown,Dominican Republic,0,0
909,K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70.0,U.S.A.,3.25,Unknown,Haiti,1,0
910,K'ul,"Maranon, Fortunato No. 4",1852,2016,70.0,U.S.A.,2.75,Forastero,Peru,1,0
911,K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70.0,U.S.A.,3.75,Unknown,Ecuador,1,0
912,K'ul,"Bahia, Fazenda Camboa",1852,2016,70.0,U.S.A.,3.75,Forastero,Brazil,1,0
913,Kyya,Uganda,1359,2014,72.5,U.S.A.,2.5,Forastero,Uganda,0,0
914,Kyya,Hispaniola,1359,2014,72.5,U.S.A.,3.0,Unknown,Dominican Republic,0,0
915,Kyya,Ecuador,1363,2014,72.5,U.S.A.,2.5,Unknown,Ecuador,0,0
916,Kyya,Madagascar,1363,2014,72.5,U.S.A.,3.0,Trinitario,Madagascar,0,0
917,L.A. Burdick (Felchlin),Peru,891,2012,74.0,U.S.A.,3.25,Unknown,Peru,0,0
918,L.A. Burdick (Felchlin),Brazil,891,2012,70.0,U.S.A.,4.0,Unknown,Brazil,0,0
919,L.A. Burdick (Felchlin),Chuao,927,2012,68.0,U.S.A.,3.75,Trinitario,Venezuela,0,0
920,L.A. Burdick (Felchlin),Quito,682,2011,74.0,U.S.A.,3.75,Unknown,Ecuador,0,0
921,L.A. Burdick (Felchlin),Grenada,576,2010,75.0,U.S.A.,3.25,Trinitario,Grenada,0,0
922,L.A. Burdick (Felchlin),Dominican Republic,576,2010,74.0,U.S.A.,3.75,Unknown,Dominican Republic,0,0
923,L.A. Burdick (Felchlin),Venzuela,597,2010,71.0,U.S.A.,3.0,Unknown,Venezuela,0,0
924,L.A. Burdick (Felchlin),Madagascar,431,2009,64.0,U.S.A.,3.5,Trinitario,Madagascar,0,0
925,L.A. Burdick (Felchlin),Bolivian,451,2009,68.0,U.S.A.,3.0,Unknown,Bolivia,0,0
926,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70.0,Japan,2.25,"Trinitario,  Criollo",Peru,1,0
927,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70.0,Japan,2.5,"Trinitario,  Criollo",Peru,1,0
928,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70.0,Japan,3.0,Criollo,Peru,1,0
929,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70.0,Japan,3.0,"Trinitario,  Criollo",Belize,1,0
930,La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74.0,France,2.75,Unknown,"Africa,  Carribean,  Central America",1,0
931,La Maison du Chocolat (Valrhona),Tobago,1145,2013,60.0,France,3.25,Unknown,Tobago,0,0
932,La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56.0,France,3.25,Unknown,Ecuador,1,0
933,La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66.0,France,3.5,Unknown,Dominican Republic,0,0
934,La Maison du Chocolat (Valrhona),Grenada,741,2011,68.0,France,3.5,Trinitario,Grenada,0,0
935,La Maison du Chocolat (Valrhona),Akosombo,346,2009,68.0,France,3.25,Forastero,Ghana,0,0
936,La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69.0,France,3.5,Criollo,Venezuela,1,0
937,La Maison du Chocolat (Valrhona),Kuruba,439,2009,60.0,France,3.0,Unknown,Unknown,0,0
938,La Maison du Chocolat (Valrhona),Orinoco,445,2009,60.0,France,3.75,Unknown,Unknown,0,0
939,La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74.0,France,3.5,Blend,"Venezuela,  Indonesia,  Ecuad",1,0
940,La Oroquidea,Peruvian Amazon,721,2011,72.0,Peru,2.5,Unknown,Peru,0,1
941,La Pepa de Oro,Vinces,713,2011,60.0,Ecuador,3.25,Unknown,Ecuador,0,1
942,Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75.0,France,2.75,Trinitario,Madagascar,1,0
943,Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75.0,France,2.75,Trinitario,Vietnam,1,0
944,Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75.0,France,3.0,Unknown,Cuba,1,0
945,Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75.0,France,3.25,Unknown,Peru,1,0
946,Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75.0,France,3.0,Unknown,Ivory Coast,1,0
947,Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75.0,France,3.5,Forastero,Sao Tome,1,0
948,Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75.0,France,3.25,Unknown,Brazil,1,0
949,Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75.0,France,3.75,Trinitario,Vietnam,1,0
950,Laia aka Chat-Noir,Cuba,1434,2014,70.0,France,2.75,Unknown,Cuba,0,0
951,Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68.0,France,2.75,Unknown,"Trinidad,  Tobago",0,0
952,Lajedo do Ouro,Catongo,927,2012,70.0,Brazil,3.5,Forastero,Brazil,0,1
953,Lake Champlain (Callebaut),Tanzania,327,2009,75.0,U.S.A.,2.5,Unknown,Tanzania,0,0
954,L'Amourette,Rugoso,1784,2016,80.0,U.S.A.,3.5,Trinitario,Nicaragua,0,0
955,L'Amourette,Carenero Superior,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,0,0
956,L'Amourette,Rio Caribe,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,0,0
957,L'Amourette,Blend,853,2012,72.0,U.S.A.,3.0,Criollo,"Peru,  Ecuador,  Venezuela",1,0
958,Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70.0,U.S.A.,3.5,Unknown,Honduras,1,0
959,Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70.0,U.S.A.,3.25,Unknown,Belize,1,0
960,Letterpress,Liberia,1728,2016,70.0,U.S.A.,3.25,Unknown,Liberia,0,0
961,Letterpress,Beniamo,1562,2015,70.0,U.S.A.,3.25,Unknown,Bolivia,0,0
962,Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,1,0
963,Letterpress,San Andres,1566,2015,70.0,U.S.A.,3.0,Unknown,Costa Rica,0,0
964,Letterpress,"La Red, Guaconejo",1566,2015,70.0,U.S.A.,3.25,Unknown,Dominican Republic,1,0
965,Letterpress,Kokoa Kamili,1566,2015,70.0,U.S.A.,3.5,Unknown,Tanzania,0,0
966,Letterpress,Maranura,1371,2014,70.0,U.S.A.,3.5,Forastero,Peru,0,0
967,Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,Madagascar,0,0
968,Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,Madagascar,0,0
969,Lillie Belle,Perfect Illusion,855,2012,65.0,U.S.A.,3.5,Criollo,Peru,0,0
970,Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,1,0
971,Lillie Belle,La Selva,903,2012,68.0,U.S.A.,3.75,Unknown,Peru,0,0
972,Lillie Belle,Purple Haze,947,2012,75.0,U.S.A.,2.75,Unknown,"Venezuela,  Dominican Republic",0,0
973,Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,U.S.A.,3.0,Unknown,Dominican Republic,1,0
974,Lillie Belle,Wild Thing,947,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,0,0
975,Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,Unknown,Unknown,0,0
976,Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,Unknown,Puerto Rico,0,1
977,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,U.S.A.,3.75,Unknown,Hawaii,1,0
978,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,U.S.A.,3.25,Unknown,Hawaii,1,0
979,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,U.S.A.,3.75,Unknown,Hawaii,1,0
980,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,U.S.A.,3.0,Unknown,Hawaii,1,0
981,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,U.S.A.,3.0,Unknown,Hawaii,1,0
982,Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,U.S.A.,3.5,Unknown,Hawaii,1,0
983,Love Bar,Nicaragua,1502,2015,75.0,U.S.A.,2.0,Unknown,Nicaragua,0,0
984,Luker,Selva,552,2010,46.0,Colombia,2.75,Unknown,"Colombia,  Ecuador",0,0
985,Luker,Macondo,552,2010,60.0,Colombia,3.0,Unknown,"Colombia,  Ecuador",0,0
986,Luker,Misterio,552,2010,58.0,Colombia,3.0,Unknown,"Colombia,  Ecuador",0,0
987,Luker,Santander,552,2010,65.0,Colombia,3.5,Unknown,Colombia,0,1
988,Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,Unknown,Peru,0,1
989,Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25,Unknown,Peru,0,1
990,Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,0,1
991,Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,0,1
992,Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,0,1
993,Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,Madagascar,0,1
994,Madre,Guadalcanal,1940,2017,73.0,U.S.A.,3.5,Unknown,Solomon Islands,0,0
995,Madre,Puerto Rico,1085,2013,70.0,U.S.A.,2.75,Unknown,Puerto Rico,0,0
996,Madre,Brazil,1085,2013,70.0,U.S.A.,3.5,Unknown,Brazil,0,0
997,Madre,"Choobua, Kona",1089,2013,70.0,U.S.A.,2.75,Unknown,Hawaii,1,0
998,Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,U.S.A.,2.75,Unknown,Mexico,1,0
999,Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,U.S.A.,3.25,Unknown,Hawaii,1,0
1000,Madre,"Criollo, Hawaii",995,2012,70.0,U.S.A.,3.25,Criollo,Hawaii,1,0
1001,Madre,Kaua'i,995,2012,70.0,U.S.A.,3.5,Unknown,Hawaii,0,0
1002,Madre,Dominican,672,2011,70.0,U.S.A.,2.5,Unknown,Dominican Republic,0,0
1003,Madre,Upala,693,2011,70.0,U.S.A.,2.75,Unknown,Costa Rica,0,0
1004,Madre,"Chiapas, Triple Cacao",607,2010,72.0,U.S.A.,2.75,Unknown,Mexico,1,0
1005,Maglio,Africa,300,2008,75.0,Italy,2.0,Unknown,Tanzania,0,0
1006,Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero,Ecuador,0,0
1007,Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,Cuba,0,0
1008,Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,"Blend,  Forastero, Criollo",Dominican Republic,1,0
1009,Majani,Ecuador,531,2010,70.0,Italy,2.0,Unknown,Ecuador,0,0
1010,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,Madagascar,0,1
1011,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,Madagascar,0,1
1012,Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines,1,1
1013,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,U.S.A.,3.5,Unknown,Hawaii,1,0
1014,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,U.S.A.,2.75,Blend,Hawaii,1,0
1015,Malmo,Chuao,1856,2016,70.0,Sweden,3.0,Unknown,Venezuela,0,0
1016,Mana,Ecuador,1446,2015,74.0,U.S.A.,2.5,Unknown,Ecuador,0,0
1017,Mana,Peru,1219,2014,74.0,U.S.A.,2.5,Unknown,Peru,0,0
1018,Mana,Venezuela,1219,2014,74.0,U.S.A.,2.75,Unknown,Venezuela,0,0
1019,Mana,Conacado,821,2012,74.0,U.S.A.,3.75,Unknown,Dominican Republic,0,0
1020,Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75,Unknown,Colombia,0,1
1021,Manoa,Markham Valley,1522,2015,72.0,U.S.A.,3.5,Unknown,Papua New Guinea,0,0
1022,Manoa,Coto Brus,1522,2015,72.0,U.S.A.,3.75,Unknown,Costa Rica,0,0
1023,Manoa,"Waiahole, O'ahu",1089,2013,72.0,U.S.A.,3.75,Unknown,Hawaii,1,0
